id	filename	md5	size	state
d84121c5-5421-43a4-825a-40f357ecc97b	2b99d8d7-f329-4fe6-97b5-167953311755.rna_seq.augmented_star_gene_counts.tsv	c97bfcd9f0bf53810f280aa331cf062b	4239370	released
de38d138-723c-4256-98f4-2788f7cf1e87	98f4637a-4953-4f52-b90a-c768d005a3e7.rna_seq.augmented_star_gene_counts.tsv	23ea2782b589de813060a48515ca3d5a	4250139	released
76cc364e-8214-4a17-8083-9ea80e74c400	918be5f7-a963-406f-8ce4-0a3e528998e5.rna_seq.augmented_star_gene_counts.tsv	532a71a067f0e4104b824a67c52d0839	4243235	released
87d1edd3-df03-4046-a888-86baa85639b6	8ce815e6-3c63-4cbf-8480-4f07867f18da.rna_seq.augmented_star_gene_counts.tsv	872ff233eaee490ee0d78b06b3d83cb6	4254085	released
f51ce896-53bf-4f3b-ac5f-a499b84a7add	23aeef43-0657-45f1-835e-52a829f0bea2.rna_seq.augmented_star_gene_counts.tsv	ae9ee229e726c01cdef1606a0e956f1e	4227595	released
9bdba133-a1e0-4482-add2-af6493ebdbe5	efd3731a-0788-41e9-a985-0c3d400d7db3.rna_seq.augmented_star_gene_counts.tsv	b52cccec81de7f9317435955cb308ae1	4255895	released
e3339500-9481-4a24-a3b8-65b86dabc920	57048ebe-3153-4e65-bbca-eadb92b99d31.rna_seq.augmented_star_gene_counts.tsv	4293c0b92c8ba7ee14e077b33540b934	4268655	released
c4bcc6b0-96a1-452b-9169-b4a16bcb9403	9f97863a-5019-41de-a095-dd20c4d55e02.rna_seq.augmented_star_gene_counts.tsv	e9946366cdcc77f45ae02b014e99a3d4	4216012	released
65f85615-96a2-4b3c-ac05-ab67d0bf9e99	ff36264d-8485-46e6-8259-0b55f651ed8f.rna_seq.augmented_star_gene_counts.tsv	db2fbef479705f91deb9fbe10231bb1c	4234091	released
4f59681b-3811-4569-aa50-ed031f7e370a	afccc865-1d58-475d-b85c-0d7eca330b0e.rna_seq.augmented_star_gene_counts.tsv	394fd5a624e37263b39a63413b9e5442	4214409	released
37fe51a0-c056-492e-b0c5-eb0502d73416	fec056a5-e860-4b68-8fa0-39cb7ad78a62.rna_seq.augmented_star_gene_counts.tsv	8cd4f7b0a914f01a83e8a685b9000b42	4241793	released
895ca581-915e-4057-b66a-dc2d5213d7e4	df2ac75d-208d-4cc1-867b-aea3e36117c6.rna_seq.augmented_star_gene_counts.tsv	da743f83b6d39a05dff925f0da155672	4226858	released
51ec5a15-11e8-435a-a3e0-2a99690309b9	7276835e-ce0e-4fc6-a329-27d936c136ba.rna_seq.augmented_star_gene_counts.tsv	8b759407788b4ee751e262bda55b4ef3	4230705	released
69a379e5-c8ba-43ed-b267-bad111c851fb	929a50ee-02a9-44f5-8078-e4020a89263f.rna_seq.augmented_star_gene_counts.tsv	4d87adab0256e62652f56526c1741c66	4249251	released
12f5eaa4-9f64-4465-bfa6-3d9307e9f980	2f966635-6a77-4205-9bab-df5940a973aa.rna_seq.augmented_star_gene_counts.tsv	914d8ad3782376433aefd88dc523a086	4218314	released
89bf9c33-c1b4-4786-821f-802cf36eed43	2a53d9f7-430a-45c5-9171-8ee65dc560dd.rna_seq.augmented_star_gene_counts.tsv	e60e754c99194b675d97bbadf45cce3a	4242284	released
515aa64c-316b-497e-b877-7ab0c89a58bd	36f81494-52c4-49db-9dba-26a0c2de2e8e.rna_seq.augmented_star_gene_counts.tsv	3e6860b24df016fc9c652bfffa8cebed	4252294	released
665a7af8-9c2d-4a31-9a22-da89fc7107b2	6f53a60f-3be2-48df-a15a-4675e99efba1.rna_seq.augmented_star_gene_counts.tsv	a66b49a6d71bc1607d8a2cac2552bf9e	4220068	released
030d778f-ecb4-44eb-8baa-4286e18c9fdd	84595c09-6f85-4a1d-98fa-7d9bc9dc2c28.rna_seq.augmented_star_gene_counts.tsv	6426942030ce73573fdeeee6177bf117	4258957	released
b0a1b626-c44b-4a95-b4a4-383fc63f8649	233b6aa7-9d3f-4db0-a900-03f7cf4d0ac4.rna_seq.augmented_star_gene_counts.tsv	b7c92987759a21776856c723f9351d36	4231740	released
26ea6a31-ea33-4bb9-814f-c0840dafe69e	09728f38-787f-4868-b28d-8cf6afa3c71b.rna_seq.augmented_star_gene_counts.tsv	aaf8cfc5d793ce80ece61c7e168c55dd	4230098	released
cb061496-b611-48bb-9484-c6ca07f9951e	4b6faa2b-5b8d-4ee5-ac5d-aafa6d95327f.rna_seq.augmented_star_gene_counts.tsv	7a1e7f013be2ee8a3b3499df31923bd2	4234595	released
afdf58d1-5814-4e78-a92e-26fbcc97da32	0a5dab01-33ff-41d1-8842-7b7f18a6efe0.rna_seq.augmented_star_gene_counts.tsv	96f4226c5a485e5eee3a6156d4b4ba05	4219971	released
9db8b103-5f3a-439b-993c-14879744c30a	7f9b4506-b00b-4b6f-8469-d0e4a73df1d4.rna_seq.augmented_star_gene_counts.tsv	ce4a992807ad6e324027faca1177ba8d	4231950	released
a03c9de0-7526-4942-8a7a-5fe03ea191f6	3ce23908-d2b9-42b0-a409-5fbd767496c2.rna_seq.augmented_star_gene_counts.tsv	733ac10a0be01831a6086753e86afd82	4225761	released
f6582ef5-5f6d-41d7-850a-614257c9e3b2	555b77b9-d686-4f0e-a099-25bd5715a5e9.rna_seq.augmented_star_gene_counts.tsv	5973bc51a6a328042482da09d2d9465d	4213848	released
dc8e99bb-f021-44e4-8c60-213405ee156a	325c7d6b-292d-46e5-85d1-785ae8a48c33.rna_seq.augmented_star_gene_counts.tsv	357e533a6bec9fcad430e9553c28a732	4252913	released
4b2e6f07-59e6-47c0-85ea-1e73f3354a01	27e24fc6-af40-4152-8424-a9d365c717d9.rna_seq.augmented_star_gene_counts.tsv	c0062d3812c06633f6f9b9372e354ce8	4231730	released
5ddf8f4a-edd8-4b97-8d4d-76655d9018c5	59a0b90e-8b8b-41b8-95f0-d51961a94be5.rna_seq.augmented_star_gene_counts.tsv	26904b98fc550132996ccef4342a5cb3	4221814	released
71ac888b-0acc-4cfd-a21a-4c9ff8d06bf9	bd84bab3-4614-4806-bfd1-dab3fca9d6fa.rna_seq.augmented_star_gene_counts.tsv	df571b77146fc739adb1b5b1878a9bdb	4228970	released
de0b900f-151a-4173-a070-3ec31ec05aed	62b8c824-3e80-4341-bfee-78d04be904c9.rna_seq.augmented_star_gene_counts.tsv	67bbea179ba2c0e1c662c82d3ad0d89c	4247370	released
cb6a3198-2662-4150-bee9-51b692968209	c6dd2eb6-2297-4dc0-8cae-c7a6b733a1c2.rna_seq.augmented_star_gene_counts.tsv	644b65b26d1f69356dfc3abe47adb4ab	4217663	released
7a176670-7636-4329-951b-c118b816cfca	9ce317be-70dc-4dd2-86b5-e6f79be6f10b.rna_seq.augmented_star_gene_counts.tsv	b67abf0b1d828c1958c03adcec5584fc	4241397	released
dfc3bc40-b667-4f75-a932-4074c0b0c408	484f0a13-a636-484b-9880-5066955dee6e.rna_seq.augmented_star_gene_counts.tsv	e493bfaf02ca6ab9c2322feb873d9156	4221024	released
64c35a37-5b92-4e2e-831d-9bbe50401dd5	f6f15b7f-1af0-4da5-8ca5-a4b488d8f412.rna_seq.augmented_star_gene_counts.tsv	775b0378100731e2d5626c2b44f14b1d	4264421	released
0c212a58-9a27-4850-bb22-540502e893dc	57d89d75-a9bb-4bd3-af76-d29def9a9625.rna_seq.augmented_star_gene_counts.tsv	87a42acee64207ba01415d1af99e9b4b	4237046	released
157223aa-aab5-4522-8ff2-8104ea3561d9	e40ae18a-9f57-4069-b99f-260c93b52e9f.rna_seq.augmented_star_gene_counts.tsv	11b684d65c727ce1b971cdf37acb6ad2	4257201	released
ab3c7d7c-7ad0-4f26-9991-ddd288598936	5d843590-36a7-4568-88a4-2bc09e14927f.rna_seq.augmented_star_gene_counts.tsv	e2a5a342800957b223e29d242646d961	4222576	released
9ffe8343-d98f-4c5f-b29a-cbcbdac0c008	8536c3c1-1e75-4ebc-b792-30d7d228a117.rna_seq.augmented_star_gene_counts.tsv	c21ca32afb67a4dab1ec6d808c21afb9	4258988	released
25857230-7253-4929-a790-90815194b213	b6e9752c-ad52-457d-a37c-78ffb7ddc520.rna_seq.augmented_star_gene_counts.tsv	a4f53cf3e7f9f8af8b7f339c48a83732	4242305	released
576ad342-ce70-4c3c-b69d-8f1f5c4cd358	ee14c1ac-fa18-4be1-b836-a1274abafe28.rna_seq.augmented_star_gene_counts.tsv	03f28bf9185dd87e30a53a43b1d55010	4234774	released
e6629c88-a050-41ed-afe7-e74255f4d3b1	894424ab-29c3-4f41-88e7-f59d0df10c28.rna_seq.augmented_star_gene_counts.tsv	d6104d2dbbc02f7b9cd071183062420a	4229514	released
38cc1ced-6874-4aed-ab73-8c6344564cd6	d0f1d923-1014-4a12-824b-9939fd75f9b1.rna_seq.augmented_star_gene_counts.tsv	2989a65bbd9f6f15884be052ebdbf828	4224864	released
c5a1245e-f3c5-4f42-afd6-9b12f01a6445	facd5609-e5f0-4993-bd84-049447d60d32.rna_seq.augmented_star_gene_counts.tsv	e70ea75b06ab27626863f5d4936813cf	4236370	released
36432508-6673-489b-aefe-d172b83abac2	00fabec9-d311-4994-a7e5-eb91178d14f2.rna_seq.augmented_star_gene_counts.tsv	82f484e8d9f75930300dad5baa17f57a	4250149	released
7f67633b-3eba-4891-94aa-b3e38f6927ae	acbeca74-24ec-4e54-98e6-d3f59475dde9.rna_seq.augmented_star_gene_counts.tsv	68f224b4f8fa9a7750f70100bb534b5e	4229430	released
78d70b30-8812-4802-bca7-f1b8135b9cbd	db66be89-fb7c-41c3-9a0b-9beae75b7850.rna_seq.augmented_star_gene_counts.tsv	c23ae4717a1c8bfadf469112a0e6d2cc	4254576	released
fc757476-1d31-470b-b648-79608b201bdc	156a175b-b419-4089-8541-7318e3dee78a.rna_seq.augmented_star_gene_counts.tsv	fd4dab831f28f3a89edfa334c3a89fd9	4233530	released
16dc015e-0f5b-4278-a0cb-9ae30a280161	d38959c4-8069-4963-8eca-0c66699df9a7.rna_seq.augmented_star_gene_counts.tsv	d6daf104acf07036686c443c01d44d20	4259938	released
05fa4573-6ca5-40dc-a48b-ec847b7c58ad	58681163-9f9d-4f74-a1bb-3a4bcb4856d6.rna_seq.augmented_star_gene_counts.tsv	a36c04c9b3f5b2f14310a3920abe82f9	4245763	released
3361d7bc-344b-44b2-97bd-ac0dc79b221f	56afb18f-7fdd-4672-be59-4d3a03b806de.rna_seq.augmented_star_gene_counts.tsv	b0580f5383836d0a4eedecbca2afcc18	4228505	released
bca264e4-3883-409f-ad4e-f56f81c7c93e	21a80f43-21be-4549-901b-c99083021c30.rna_seq.augmented_star_gene_counts.tsv	2d8946bcff7aaeab71b0b637cd33f18c	4197791	released
e1638627-67cc-44f9-9a79-6748968a06af	4a1a0323-0cfb-4f33-ba44-0039283f9334.rna_seq.augmented_star_gene_counts.tsv	4acba7e50acccbeca6654a3eac1dca42	4222558	released
cfac28bf-001d-4db8-942a-d244f93139a7	1aa0401e-b389-4852-87ef-e1ae357b76dc.rna_seq.augmented_star_gene_counts.tsv	e17d1cfcf70f857f065627ce9e07a143	4235244	released
82a68e91-48cc-400b-8520-4abcbff1a163	03c7ece7-500d-4c38-a600-bd6863562bfd.rna_seq.augmented_star_gene_counts.tsv	d35499e9d55944014e6e01c72f049d36	4233176	released
8a518a19-2c85-42ec-b027-47139aa442d4	14e05372-1acb-4479-904b-ce8acef028eb.rna_seq.augmented_star_gene_counts.tsv	1b1c74710c48e56bab58f70be921efbd	4236191	released
a5e1a78c-7e7a-41e8-8c45-872028f6b5a0	f3df8eaf-1fd2-4e08-ad48-ce5aa1d64e19.rna_seq.augmented_star_gene_counts.tsv	8c4001334cd5c6c75047c18a58a1d81a	4237963	released
942673a7-5072-466f-985c-42d38aeb5c2c	145db6c5-f7ad-4e2f-88f1-d68bc457848a.rna_seq.augmented_star_gene_counts.tsv	510c95ee4efb8e39011f66d20495ded5	4266679	released
e21fc8e8-1f42-4c08-a54b-0bcc0f70d816	6338619f-470c-4ae1-8b45-959b5f9ad3da.rna_seq.augmented_star_gene_counts.tsv	14d91e8b8bd104b77a2a07bd8268f2c5	4224395	released
e7ae9253-4c2d-41bd-9d3a-c37e9841f479	186b7ed8-cc25-45b6-bf7d-25d7a3a2154a.rna_seq.augmented_star_gene_counts.tsv	1a88bab62fc5a34f5481e2ae15839071	4233633	released
69e97c5b-4c8a-4710-a0f6-48ebfd917f5a	af276b15-2dc4-4724-bbf5-1be8224b7f73.rna_seq.augmented_star_gene_counts.tsv	a52ccf5219e9acd92ddebf65affe68e2	4214387	released
8148f34c-1ddd-454a-8761-8b76e97e8534	4a39a182-e583-4ff0-a8f0-f73b0f5c4f20.rna_seq.augmented_star_gene_counts.tsv	4b5d514b2aa04892b35a766af78e6ea7	4221589	released
a4ed7fd8-e220-46e6-90f7-3b208dbf4e05	9f4c2cc8-8675-43be-98bb-004c45ba5a51.rna_seq.augmented_star_gene_counts.tsv	95ae46920b3248fa70bdcaf05e514ef3	4237269	released
d3d249ab-0483-4e9c-99f3-07afb5b6dabc	73babed8-f934-42c7-9020-30f7c3e1766d.rna_seq.augmented_star_gene_counts.tsv	4239402935c3e36a01b087de299eccb3	4229288	released
7c802f6c-03bd-4612-835f-c82f6b8f2137	9f938aa7-9fc1-4893-aee4-15ab668b9260.rna_seq.augmented_star_gene_counts.tsv	14aaa84fb2138c7d738d057b693f80a9	4250317	released
3cd897bd-893e-4497-b9a5-56141816cff4	525e9185-ed15-403d-8987-93c50e4b89a1.rna_seq.augmented_star_gene_counts.tsv	aa703e7d855ef6d30195b729cdd1abbe	4215469	released
beb3712d-76e3-4c3a-becb-c94048ea8a7f	7977a11b-246f-4c4c-a200-ee35d2d51fc5.rna_seq.augmented_star_gene_counts.tsv	a5d8eb7381258193c120fe312b79ee56	4239333	released
e17426a8-cf69-4ed4-b54e-cc33cbadf095	ef304a3b-e32b-450e-8c40-4173aa0a0366.rna_seq.augmented_star_gene_counts.tsv	011ef4fcca6b7ad8d761a1777999dfe5	4215388	released
475fdbbb-3d3a-4d56-8d0e-34dfb8cb6346	5f74c5cb-1127-4a5c-975e-58e5abc4db03.rna_seq.augmented_star_gene_counts.tsv	a2401a616eb79a13863b6f1b63d0d7ed	4242000	released
bbea4239-0ce8-4540-8818-d73d076b3aa6	3369898e-21d8-4ded-8bbc-a746b1a743ad.rna_seq.augmented_star_gene_counts.tsv	de5312b418ee15ee4d2be3ef8a80236d	4215833	released
1d7b2b60-11d7-4803-8c7f-45fc6ce45a25	ebf8d429-0437-4987-9bca-89e62910f168.rna_seq.augmented_star_gene_counts.tsv	46a9778d735f1b2ecce411b6ede1d919	4242757	released
1120d776-47df-4f72-862e-427d3c44dd43	ec99ae0d-704e-481d-bc90-7b553075a845.rna_seq.augmented_star_gene_counts.tsv	62306b327ba0a501e400fd14bf90b357	4241608	released
990303de-eff3-4418-b305-9bf63236826f	593623b6-0f7d-4089-8697-518c573c86c6.rna_seq.augmented_star_gene_counts.tsv	c916a952c9cf5f9fa90707190b35eaf3	4263480	released
a9e3a464-50ea-49a0-9482-1513ed167bf4	6804af50-1b4f-4872-83b8-bae24d398cb4.rna_seq.augmented_star_gene_counts.tsv	f0bb3bbc9da88c260eb3355dc9e69d29	4251798	released
1bcb7da3-a08e-4f9d-a960-fe7bdfe4222c	7edd63ce-c5bb-4209-b8c8-98af0fae03ed.rna_seq.augmented_star_gene_counts.tsv	be54ea976ef2973cbe4920dea64398de	4230598	released
842cb3d6-6ca5-4924-a7bb-98720352b548	0ba8665b-be52-4288-838a-8f5d189f809d.rna_seq.augmented_star_gene_counts.tsv	203bcd9ab4efdad03d8b9a84c5353a3c	4218305	released
0052ae83-7ae5-470a-a125-5cd94a9fa9e9	a6a6b9c6-9db7-42b3-a09f-770b7e126fbb.rna_seq.augmented_star_gene_counts.tsv	3965545354a18beca3a6159f16b254fe	4208285	released
6d4fc521-df92-4d04-8118-d363ac31bfa8	868157f2-85e5-462c-9994-1e50791ad2c0.rna_seq.augmented_star_gene_counts.tsv	85dec422ecf0bdf4dee8cea4f416ffca	4218313	released
669ce970-42a3-4797-bf9c-0de40a021bbf	0832f2ee-ad00-42c7-8cc3-9c63a7b5cea9.rna_seq.augmented_star_gene_counts.tsv	1a4b67cde878f37fe78ecb8d498135c5	4238136	released
58b3d72d-6cff-4c5c-9317-13d88cd17b79	49ab8f1a-6252-47b0-9f16-63e065f33efd.rna_seq.augmented_star_gene_counts.tsv	d577430cc1b82504a921cbd36a0baa39	4236793	released
13f74ba9-96c5-4074-9589-3ce0e183c0e9	c649e0cf-b787-4d0c-bab6-d81f7e491b15.rna_seq.augmented_star_gene_counts.tsv	3ebf73beefd3e40a73d0bbdad01689bc	4226785	released
361e4878-4535-499d-9987-7295a078bbee	ab0a7727-00ee-40fa-b5f5-a69234473e4a.rna_seq.augmented_star_gene_counts.tsv	fd1f51878ed84fdfd1735a05eaab6169	4229669	released
db5e9553-ca85-4dcd-9229-2ac1ba208d52	57ae0185-984b-40a7-8d95-1a6a2cc0b03a.rna_seq.augmented_star_gene_counts.tsv	332a271e217e8309eb33d5f6a7774f29	4278768	released
f7c8bdd7-48f6-4ecd-a4ae-78ffcb2fb28d	3e08ac76-9fba-40cf-8743-e2e1fb14f067.rna_seq.augmented_star_gene_counts.tsv	4cd0279e8685095a42f2428c471de77f	4221778	released
119e7a6c-7fd1-4a2d-bfdc-35cb13d39414	6460f151-7102-476d-b03b-fb4ea776b1ea.rna_seq.augmented_star_gene_counts.tsv	a60197ff9046416f7a5a6834377e84d8	4228464	released
da428df4-37ee-43d6-9090-7b94d67968e9	56d2e7e0-7686-417f-a698-393a1385d87e.rna_seq.augmented_star_gene_counts.tsv	68c40a06e83169f9661b8bc73d607490	4232938	released
d21e7461-c76d-4ae7-be02-313c3c34118d	72fe0e80-b3e6-4249-8345-fb9ff8d2ca9b.rna_seq.augmented_star_gene_counts.tsv	69cae17d13ab5d42ff7c3c9c4e7383ac	4227754	released
4a5c811e-d5d9-48d7-9bcc-4c9dc72df8f4	3f79d678-e5d5-443e-a7df-187c2acd2b2c.rna_seq.augmented_star_gene_counts.tsv	7cc33c13fc325e3a285abb18745e5789	4242633	released
fe20855f-d3ce-4e02-b2dd-3df15eab44bf	564e41d6-f9a4-4a6b-bb97-f8e5423b84bd.rna_seq.augmented_star_gene_counts.tsv	aa92e0c44d12854b5d66c99265e33c77	4239776	released
490ee22a-f171-4f7f-9d49-835afe7388c1	5241ced4-4a72-40dc-9698-a647fb6d03a4.rna_seq.augmented_star_gene_counts.tsv	d8ed276fbb9f4e5a0dc8f22de2db5dbd	4243977	released
0344d3bb-8bb2-459e-bc1f-ba31c7470d08	39807893-979e-44c6-ada9-444c68b863c3.rna_seq.augmented_star_gene_counts.tsv	813876c8339211b5f2dbd9bfa5ede767	4241361	released
cc640c34-516e-4cd8-a32c-d6f9b856696d	57512aba-e397-4ab8-b1ed-de197e6f92fd.rna_seq.augmented_star_gene_counts.tsv	6e514737bc74c82deab0fc4b1d6649c5	4245803	released
b0dc4a18-3099-46fc-a518-9e411c6c15f3	3ddd596f-b02f-4b51-a837-3c684437600f.rna_seq.augmented_star_gene_counts.tsv	5d14d39515b96c4cc35e5560d0332d1f	4226413	released
aca8bace-37c5-4ec0-958c-13907ae97d1f	48fdafbf-3f8b-46ba-8aa9-f081f0b54739.rna_seq.augmented_star_gene_counts.tsv	a67d594583737083eb37c6b466257c7a	4255640	released
df504497-a30e-4a11-a62f-dcb46e741dfb	22c48da7-f220-43f4-a1b0-fd57358f7ae7.rna_seq.augmented_star_gene_counts.tsv	730d6953bb60933cf218ba881a93bfa6	4206146	released
77819b24-ea90-427b-8a99-c9a90417c903	b307f8c5-d21f-42ae-9771-07126d58999e.rna_seq.augmented_star_gene_counts.tsv	17ef1ace139348ed26e624c75141db31	4256327	released
201c0fbc-124c-4ef0-b767-393443a47892	b556d35a-4855-4e56-9e02-5fc939722169.rna_seq.augmented_star_gene_counts.tsv	07045111f6ff5d322b9f02f876376ccc	4225966	released
3d6cb261-d0c4-4e98-8918-d7d678cb97ae	d94a4acc-1345-4cdb-b1e0-0b9c1afc593c.rna_seq.augmented_star_gene_counts.tsv	33c2b82cfb176e1f0a2e14e9b7fe42e6	4229614	released
5ecec8fc-845f-43cf-82c3-73dea85cc53c	461cd8f2-fe53-448d-b6a9-0a95792464c7.rna_seq.augmented_star_gene_counts.tsv	c6db66bee178f64bc449e8cb0e0eb01b	4235780	released
e0d8cd2d-967f-4b04-afa9-3aca54bcaf5d	9f030a01-eef7-4885-8edc-316fe88860d7.rna_seq.augmented_star_gene_counts.tsv	4bd6afc44d7704a09c784d61eb8d0f3a	4238479	released
140633c2-a8e9-4a2d-a044-082cd099ff98	b7f29b8c-08a8-4781-ba33-5a7b6b02ad23.rna_seq.augmented_star_gene_counts.tsv	62ab2e7a471de153bbf4530d13914cd6	4232632	released
231aa983-3ef3-476b-bdb3-bab9d66f71e6	fb870a60-4b6d-4e83-b366-bdaaca72f205.rna_seq.augmented_star_gene_counts.tsv	6ecb2809791c9ae0e4970fad5f87a73d	4247624	released
249b6388-cdcd-477a-9461-cf0e41146230	6200626d-556e-400d-81f4-e397ce49585f.rna_seq.augmented_star_gene_counts.tsv	c065c6c3f335c1e1fab9679aba836eed	4233610	released
07a53d2a-ebf6-4517-880a-064bae5ee972	d20f5121-5e33-4b35-8cdf-df2eb51a099d.rna_seq.augmented_star_gene_counts.tsv	ba99497a83fd8312faf8218093ec83fe	4236934	released
2a9f6775-bb04-4262-9eb2-d64a8e027010	4564496a-31da-4537-abe0-5b3f2455ed13.rna_seq.augmented_star_gene_counts.tsv	cfbc230d887e8a78009a208db0c503c2	4217797	released
b7006975-82c2-4fcc-855d-5ef024ef3d4f	b70dcd97-e1e4-417c-a05f-b37acdde6684.rna_seq.augmented_star_gene_counts.tsv	1fce4e7138b85e38aa13710c8e01bc00	4224562	released
503df94c-0048-4f7b-b957-3f8304be73f0	7d46888b-282b-4f43-a09a-ff44bd1af110.rna_seq.augmented_star_gene_counts.tsv	ad0274a89cab084d126ea5c05a86f59c	4252024	released
9ee64463-e09f-4983-b83d-a6a5481cab9a	681308e4-1122-4343-9d6b-63df6a39d302.rna_seq.augmented_star_gene_counts.tsv	1d8b1e8e20fc34de64dead5341e1408a	4241969	released
a35c257e-f8b8-4d58-8ecb-92b1b0bc59f3	35fc369e-6f16-415b-badb-380eedb2157b.rna_seq.augmented_star_gene_counts.tsv	f56cc45eaf3ca0f661c6b19fc37bf103	4251651	released
129f7ee5-6342-4a24-9317-d52462ce6a70	059b5dc1-45f7-4d7c-b07a-878b6db6d881.rna_seq.augmented_star_gene_counts.tsv	3d36ac641444458dae35b1bc7beed92e	4227408	released
508c6166-6095-4133-a42a-79d75b0c0e31	eda17fff-892d-440a-af83-b353ea60c478.rna_seq.augmented_star_gene_counts.tsv	948c8e8fd151abfdd683c0e7ea11fc89	4226735	released
51054c11-8e2f-4f52-bdaf-ebb515508a28	5158a031-b856-4423-9418-031b3107e88f.rna_seq.augmented_star_gene_counts.tsv	b1ff3cf25bf73c2cdbda898c85e37778	4258291	released
7a3f27a9-476d-43e2-abb8-db402f80dfcf	9ba0ff4b-4276-45ee-a543-a2e837777923.rna_seq.augmented_star_gene_counts.tsv	766e34e9da73695da4e71aece82960fd	4230618	released
d05a80fc-d08a-47df-b7cd-0172b9977d46	38fbb0e8-cd18-425d-becf-791c8e8a8911.rna_seq.augmented_star_gene_counts.tsv	bf467fb87a0431608932b9b41be6d157	4255536	released
cde8569f-d0a0-4f05-a86e-0f9d84361faf	8929ea12-e12a-4660-ac19-72b4e7bd2e9a.rna_seq.augmented_star_gene_counts.tsv	9a94b685f7a9b0d1cb1e9a32861b51bc	4215648	released
b5b25f89-cd67-44e5-89bd-be2bc1def4d8	4ad05e6b-e3d8-4048-8f61-1e79e421de0b.rna_seq.augmented_star_gene_counts.tsv	412b3360f6579bd180f830e50bd0e4f2	4246173	released
18be89fe-3383-45a2-9c0e-b1246e88c82d	77ca7978-5bc4-4264-8ca3-db132049c8a8.rna_seq.augmented_star_gene_counts.tsv	d70ff86e73201884a3de84fa2adfbdda	4264852	released
b9610938-1f47-4556-ae92-794df8ae6401	a0ead79b-f99c-46d1-a092-4cb98291bdcc.rna_seq.augmented_star_gene_counts.tsv	868d9748d56a2ca220f558405a3f5bf3	4226468	released
d00354a6-0cdd-42c0-8d0c-1f87f4fdc843	ca927d21-e459-469e-9655-c214b34447f7.rna_seq.augmented_star_gene_counts.tsv	887b5dd39ebee8808caad2ea192d3516	4232331	released
15998b11-5041-4e2d-94d9-cf714c796c13	22d87348-bca7-4428-b8e2-2f161d77bcc5.rna_seq.augmented_star_gene_counts.tsv	3cdbc28b5bfcb065f57a3f4584ad6cec	4248837	released
d23c89e5-b295-40b7-a5e8-ee1d4a584dd4	dd6e2735-7d83-4bc4-87b3-05a5d7f08caa.rna_seq.augmented_star_gene_counts.tsv	4650e418a722ce83238d5beaa9809944	4231599	released
5f4fa91b-489e-4ac9-b685-53952f77bd7a	0bb88c14-58c0-45d8-a8f3-f41840f62d37.rna_seq.augmented_star_gene_counts.tsv	610bf6cfc175ec826bc898feead50f01	4229070	released
1f911a28-0d7a-4f57-b358-cc6277b2008b	094bd5ef-b1ca-46c6-b717-2519e5a6151b.rna_seq.augmented_star_gene_counts.tsv	ea458a18f0a1b519d8c6919c5292db38	4243723	released
ad636e79-be59-4821-8303-7d2e7389b22f	6545e778-687c-4b82-b6b6-b5d438879069.rna_seq.augmented_star_gene_counts.tsv	9224887fc22623d57544ed20ebfdd384	4241983	released
215f38d1-a17c-4189-97f6-ae20361b0f3f	fdd9f9f1-8b02-4b83-a8f6-f28f968bdf54.rna_seq.augmented_star_gene_counts.tsv	84f21fd3f40729b3bd1f00daca2e8074	4248206	released
47fc2fd2-84ce-49e2-8481-407d7a639042	ef11ddff-02bb-44e2-ab77-fadde20acd87.rna_seq.augmented_star_gene_counts.tsv	f374fb2cc687a42ba2c41ee20ceb0684	4232239	released
7f70c9bb-a18a-45e8-8177-34145a6c0dc9	20cddb4c-1ad4-4f0e-bd5e-3071f573b2d0.rna_seq.augmented_star_gene_counts.tsv	e7512faf47de2531589223ea5ed87cb7	4239315	released
46a5c6c0-f460-4036-b3e6-eea9ec82ea14	3a284d39-2913-4d8c-b46a-9b1e991cfd0b.rna_seq.augmented_star_gene_counts.tsv	622335c3672071db92e2df622e1a80f9	4224811	released
cc481383-4ebf-410c-8dd7-ef0b117bd035	c2c5b3f8-abe2-4112-9ddd-70056f268137.rna_seq.augmented_star_gene_counts.tsv	97dccb66156f524188e123e11e212ea0	4245451	released
bbbd3cd5-cfd3-418b-ab3a-243de430a5e1	3e5fa22c-f02a-4da4-881c-6aa2869058c1.rna_seq.augmented_star_gene_counts.tsv	bf0dec795bf24b3a857db6ac3f782885	4245859	released
44964e02-9283-4a48-a9e4-006a75d4120e	b0747254-d7fd-4ec9-96b1-d132540c4b46.rna_seq.augmented_star_gene_counts.tsv	0eead65bb92ab1e66f317179542270a8	4226821	released
36101746-9c10-478e-96fb-8b47d057a6d4	eaaacefc-a798-4b6e-8471-0fde96a80bb9.rna_seq.augmented_star_gene_counts.tsv	e442bf31d98890c4736b2d726f83931d	4236063	released
b5df8e57-5822-4192-a4a4-398d11e9d968	6b48d62b-0932-48df-9448-ae6dcb8853b2.rna_seq.augmented_star_gene_counts.tsv	3d1b590b2250f34bf59793fc302e218f	4232279	released
a412b415-0692-4adf-8447-067ad69913d7	fcb42a31-a716-430f-a0a1-001766fc62b5.rna_seq.augmented_star_gene_counts.tsv	fd911ac5bbe78ead902c93f526838477	4228758	released
